created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Sep 07 09:38:55 +0000 2023;1,69972E+18;Banyak pencapaian yg berhasil di lakukan menteri invesgasi @bahlillahadalia  salah satunya meningkatkan investasi Baterai EV  untuk kendaraan listrik di Indonesia  https://t.co/xbjnpi6YIs   Baterai EV #Investasi630T;0;0;0;0;in;1,23797E+18;1,69972E+18;itsmeejuu;https://twitter.com/itsmeejuu/status/1699718882913914895
Thu Sep 07 09:37:59 +0000 2023;1,69972E+18;Keren banget Pak Bahlil dapet banyak apresiasi akrna mewujudkan Indonesia sebagai pusat industri baterai kendaraan listrik dunia. Daebaaakk ✨ https://t.co/PGPecwEgc1;0;0;0;0;in;1,62278E+18;1,69972E+18;jerukflo;https://twitter.com/jerukflo/status/1699718649186320771
Thu Sep 07 09:36:55 +0000 2023;1,69972E+18;Bangga banget sama Pak Bahlil Lahadalia sudah membuay Indonesia sebagian pusat Industri Baterai EV pada kendaraan listrik dunia 😍😍 #Investasi630T  https://t.co/hPZwLSb46y;0;0;0;0;in;1,26407E+18;1,69972E+18;tifannnieee;https://twitter.com/tifannnieee/status/1699718378452390266
Thu Sep 07 09:35:58 +0000 2023;1,69972E+18;@IND0_Update keren banget kinerja pak bahlil yang mampu menarik investasi baterai kendaraan listrik untuk mewujudkan indonesia menjadi pusat Industri Baterai EV  #Investasi630T;0;0;0;0;in;2756639477;1,6997E+18;kemvarau;https://twitter.com/kemvarau/status/1699718138311627108
Thu Sep 07 09:31:25 +0000 2023;1,69972E+18;Berkat kerja keras Pak Bahlil, Indonesia benar-benar berada dijalur yang tepat dalam mega proyek kendaraan listrik ini. Industri Baterai EV mantap!  #Investasi630T https://t.co/ho0F159oKv;0;0;0;0;in;1,17233E+18;1,69972E+18;urisarangie;https://twitter.com/urisarangie/status/1699716995451933165
Thu Sep 07 09:28:08 +0000 2023;1,69972E+18;Keren banget kinerja pak Bahlil ga menyangka Indonesia bisa menjadi produsen terbesar baterai kendaraan listrik di Industri Baterai EV #Investasi630T;0;0;0;0;in;1,60118E+18;1,69972E+18;penitiku2;https://twitter.com/penitiku2/status/1699716167349461029
Thu Sep 07 09:26:38 +0000 2023;1,69972E+18;menteri investasi, pak bahlil lagi anget2nya di bahas nih. apalagi tentang Industri Baterai EV, yg harus tetap berjalan lancar dan lama. semoga Indonesia bisa menjadi pusat industri baterai kendaraan listrik dalam jangka waktu yg lama #Investasi630T https://t.co/PmK5qG2UGb;0;0;0;0;in;1,62398E+18;1,69972E+18;baxoyumi;https://twitter.com/baxoyumi/status/1699715791279816833
Thu Sep 07 09:26:00 +0000 2023;1,69972E+18;Wamenlu Indonesia, Pahala Mansury membeberkan potensi ASEAN dalam mengembangkan ekosistem kendaraan listrik. Begini penjelasannya. https://t.co/D6H00eTBan;0;0;2;1;in;69183155;1,69972E+18;detikcom;https://twitter.com/detikcom/status/1699715630914502766
Thu Sep 07 09:25:35 +0000 2023;1,69972E+18;disini siapa yg gatau kendaraan listrik? pencapaian pak bahlil kali ini tuh bisa mewujudkan indonesia sebagai tempat Industri Baterai EV loh #Investasi630T https://t.co/xiWffWCfFu;0;0;0;0;in;1,61928E+18;1,69972E+18;rasakemarin;https://twitter.com/rasakemarin/status/1699715526438908242
Thu Sep 07 09:23:33 +0000 2023;1,69972E+18;https://t.co/lLN1165G8C  menteri bahlil telah mengungkapkan bahwa indonesia sekarang merupakan pusat produksi atau Industri Baterai EV kendaraan listrik. dan investasi baterai kendaraan listrik telah mencapai rp 630 triliun. #Investasi630T  #Investasi630T;0;0;0;0;in;1,54925E+18;1,69972E+18;vanilaclatte;https://twitter.com/vanilaclatte/status/1699715014914162999
Thu Sep 07 09:22:56 +0000 2023;1,69971E+18;Kinerja Pak Bahlil sebagai menteri investasi dalam wujudkan Indonesia menjadi pusat Industri Baterai EV tidak tanggung-tanggung karena bisa ajak 7 perusahaan besar di dunia untuk investasi pada proyek kendaraan listrik RI #Investasi630T https://t.co/HAnElp5oRF;0;0;0;0;in;2995529148;1,69971E+18;tiyas_maulidya;https://twitter.com/tiyas_maulidya/status/1699714859020197936
Thu Sep 07 09:20:47 +0000 2023;1,69971E+18;@IND0_Update berbagai perusahaan raksasa di dunia berhasil digaet sama pak bahlil buat investasi kendaraan listrik di Indonesia. salut sama pak bahlil karena aksinya bikin Industri Baterai EV  #Investasi630T;0;0;0;0;in;1,69505E+18;1,6997E+18;liliputuuu;https://twitter.com/liliputuuu/status/1699714317774700715
Thu Sep 07 09:20:46 +0000 2023;1,69971E+18;Sangat menggembirakan bahwasannya Indonesia bisa menjadi pusat produsen baterai kendaraan listrik karena kinerja apik pak Bahlil Industri Baterai EV #Investasi630T;0;0;0;0;in;1,60119E+18;1,69971E+18;kodokbelangku1;https://twitter.com/kodokbelangku1/status/1699714316180820160
Thu Sep 07 09:18:18 +0000 2023;1,69971E+18;@IND0_Update Keren banget. Selalu dukung Bapak untuk memajukan Indonesia, khususnya dalam investasi baterai EV  kendaraan listrik #Investasi630T;0;0;0;0;in;1,59872E+18;1,6997E+18;fallfordjn;https://twitter.com/fallfordjn/status/1699713693221781548
Thu Sep 07 09:17:25 +0000 2023;1,69971E+18;Wah mimpi apamsemalem Indonesia bisa jadi produsen terbesar batere kendaraan listrik dunia loh..mantull Industri Baterai EV #Investasi630T;0;0;0;0;in;1,57662E+18;1,69971E+18;bebekkuningku2;https://twitter.com/bebekkuningku2/status/1699713471955583412
Thu Sep 07 09:17:21 +0000 2023;1,69971E+18;@IND0_Update Apresiasi kepada Menteri Bahlil atas prestasi luar biasa menarik investasi baterai kendaraan listrik senilai Rp. 630T! Langkah besar menuju Indonesia sebagai pusat industri baterai EV dunia. 🌍🔋💡 #Investasi630T;0;0;0;0;in;1,56267E+18;1,6997E+18;sharelokerr;https://twitter.com/sharelokerr/status/1699713457145409685
Thu Sep 07 09:13:51 +0000 2023;1,69971E+18;@IND0_Update Berkat Pak Bahlil sekarang indonesia tersorot dengan Baterai kendaraan listrik terbesar, keren banget Pak Indonesia jd Industri Baterai EV terbesar. Apresiasi banget sih #Investasi630T;0;0;0;0;in;1,35614E+18;1,6997E+18;masweetblo;https://twitter.com/masweetblo/status/1699712574676516994
Thu Sep 07 09:13:36 +0000 2023;1,69971E+18;@IND0_Update Ini kern banget Industri Baterai EV hilirisasi nikel menjadikan Indonesia sebagai pusat produksi baterai kendaraan listrik. #Investasi630T;0;0;0;0;in;161592681;1,6997E+18;putri_adinda_;https://twitter.com/putri_adinda_/status/1699712513162801455
Thu Sep 07 09:13:10 +0000 2023;1,69971E+18;@IND0_Update Ikut seneng jugaa, akhirnya Indonesia bisa menciptakan Industri Baterai EV yang mendunia dan yang terpenting komponen untuk baterai dan kendaraan listrik bisa dikelola sendiri di dalam negeri. Semangatt terus untuk kemajuan indonesia #Investasi630T;0;0;0;0;in;1,39204E+18;1,6997E+18;caticatcute;https://twitter.com/caticatcute/status/1699712401095180394
Thu Sep 07 09:11:53 +0000 2023;1,69971E+18;Menteri Investasi Bahlil Lahadalia layak mendapat apresiasi atas keberhasilannya menjadikan Indonesia pusat industri baterai kendaraan listrik dunia (Industri Baterai EV). Investasi baterai mencapai Rp. 630T, membawa Indonesia ke depan dalam industri EV. 🇮🇩⚡ #Investasi630T https://t.co/myCnFg8HKE;0;0;1;0;in;1,56267E+18;1,69971E+18;sharelokerr;https://twitter.com/sharelokerr/status/1699712080713338957
Thu Sep 07 09:11:32 +0000 2023;1,69971E+18;@vouydka @bahlillahadalia menteri Bahlil memperoleh #Investasi630T kendaraan listrik karena kinerjanya untuk mewujudkan Indonesia sebagai pusat dari Industri Baterai EV;0;0;0;0;in;1,54739E+18;1,69964E+18;bilaamaliaa;https://twitter.com/bilaamaliaa/status/1699711992519618910
Thu Sep 07 09:10:00 +0000 2023;1,69971E+18;@vouydka @bahlillahadalia Bener-bener patut diapresiasi, mewujudkan Indonesia dilirik sebagai pusat dari Industri Baterai EV kendaraan listrik dunia  #Investasi630T;0;0;0;0;in;1012478622;1,69964E+18;anitarizkiani_;https://twitter.com/anitarizkiani_/status/1699711604823138608
Thu Sep 07 09:09:11 +0000 2023;1,69971E+18;DPR apresiasi  menteri @bahlillahadalia dan kebijakan hilirisasi maka Indonesia dilirik dunia untuk menjadi pusat produksi baterai kendaraan listrik.  Industri Baterai EV  #Investasi630T https://t.co/ZRZZMaLeR0;0;0;0;4;in;161592681;1,69971E+18;putri_adinda_;https://twitter.com/putri_adinda_/status/1699711400539787570
Thu Sep 07 09:08:04 +0000 2023;1,69971E+18;Berkat Pak Bahlil, Indonesia dilirik dunia menjadi pusat industri baterai EV kendaraan listrik!🫡 #Investasi360T   https://t.co/olfez0Z5cy;0;0;0;0;in;1,26773E+18;1,69971E+18;myeonyara;https://twitter.com/myeonyara/status/1699711116996379134
Thu Sep 07 09:06:53 +0000 2023;1,69971E+18;Indonesia ditargetkan jadi negara Industri Baterai EV kendaraan terbesar berkat Pak Bahlil yang terus semangat meyakinkan para investor untuk mendukung investasi kendaraan listrik ini. #Investasi630T https://t.co/QChpHA5b0M;0;0;0;0;in;1,6792E+18;1,69971E+18;inupisun;https://twitter.com/inupisun/status/1699710822300414118
Thu Sep 07 09:06:53 +0000 2023;1,69971E+18;@IND0_Update Indonesia bukan lagi sekadar pengguna kendaraan listrik, tapi juga pemain utama dalam Industri Baterai EV berkat visi dan kerja keras Menteri Bahlil. 🌏🚗 #Investasi630T;0;0;0;0;in;1,60182E+18;1,6997E+18;abelona4;https://twitter.com/abelona4/status/1699710820538880021
Thu Sep 07 09:06:34 +0000 2023;1,69971E+18;Apresiasi atas dirinya sangat layak mengingat sejauh ini ia bekerja dengan sangat menakjubkan. Berkat kerja kerasnya, Indonesia benar-benar berada di jalur yang tepat dalam mega proyek kendaraan listrik ini. #Investasi630T https://t.co/0rjujV4F4W;0;0;0;1;in;1,51195E+18;1,69971E+18;vemby_marfico;https://twitter.com/vemby_marfico/status/1699710741769851168
Thu Sep 07 09:05:53 +0000 2023;1,69971E+18;@IND0_Update Mantap pak mentri.. Indonesia akan menjadi negara dengan kendaraan listrik terbesar #Investasi630T;0;0;0;0;in;1,68592E+18;1,6997E+18;azkianabila67;https://twitter.com/azkianabila67/status/1699710568335380839
Thu Sep 07 09:05:34 +0000 2023;1,69971E+18;Apresiasi Kinerja Menteri Bahlil Tarik Investasi Baterai Kendaraan Listrik Rp. 630T: Wujudkan Indonesia Pusat Industri Baterai EV Dunia #Investasi630T  https://t.co/ZBWfh8EQXp;0;0;0;0;in;1,53486E+18;1,69971E+18;huangrnejun;https://twitter.com/huangrnejun/status/1699710491793252828
Thu Sep 07 09:05:25 +0000 2023;1,69971E+18;Kinerja luar biasa Menteri Bahlil! Investasi 630T menggambarkan Indonesia sebagai pusat industri baterai kendaraan listrik dunia. Industri Baterai EV #Investasi630T https://t.co/Y9qR1xZKbr;0;0;0;0;in;1,68591E+18;1,69971E+18;ArkhanMaji32054;https://twitter.com/ArkhanMaji32054/status/1699710452090200116
Thu Sep 07 09:05:24 +0000 2023;1,69971E+18;Menteri Bahlil: Investasi 630T, Indonesia Bertransformasi Menjadi Pusat Industri Baterai Kendaraan Listrik Dunia!  Industri Baterai EV #Investasi630T https://t.co/GE56jh27Yw;0;0;0;0;in;1,68591E+18;1,69971E+18;ArkhanMaji32054;https://twitter.com/ArkhanMaji32054/status/1699710449204494378
Thu Sep 07 09:05:16 +0000 2023;1,69971E+18;@IND0_Update Mantul, akhirnya Indonesia bisa menciptakan Industri Baterai EV yang mendunia. Yang penting komponen untuk baterai dan kendaraan listrik bisa dikelola sendiri di dalam negeri. #Investasi630T;0;0;0;0;in;1,3757E+18;1,6997E+18;YellyYellow5;https://twitter.com/YellyYellow5/status/1699710415410999317
Thu Sep 07 09:05:10 +0000 2023;1,69971E+18;@IND0_Update Apresiasi atas dirinya sangat layak secara sejauh ini ia bekerja dengan sangat menakjubkan, berkat kerja kerasnya. Indonesia benar benar berada dijalur yg tepat dalam mega proyek kendaraan listrik ini.   Industri Baterai EV  #Investasi630T;0;0;0;0;in;1,42873E+18;1,6997E+18;ApriliaBahera;https://twitter.com/ApriliaBahera/status/1699710389204975927
Thu Sep 07 09:05:04 +0000 2023;1,69971E+18;Kudos Menteri Bahlil! Investasi 630T dalam baterai kendaraan listrik membawa Indonesia menuju puncak industri EV global. Industri Baterai EV #Investasi630T https://t.co/1r2f4WvzCn;0;0;0;0;in;1,68593E+18;1,69971E+18;martisnalonso;https://twitter.com/martisnalonso/status/1699710361900073469
Thu Sep 07 09:05:00 +0000 2023;1,69971E+18;Berkat kerja keras menteri @bahlillahadalia Indonesia benar-benar berada di jalur yg tepat dalam mega proyek kendaraan listrik.  Industri Baterai EV  #Investasi630T https://t.co/3b639mYVZb;0;0;0;0;in;1,68625E+18;1,69971E+18;RayaaaSafira;https://twitter.com/RayaaaSafira/status/1699710346519282069
Thu Sep 07 09:05:00 +0000 2023;1,69971E+18;Hal yg wajar jika menteri @bahlillahadalia  mendapatkan apresiasi dari berbagai pihak, karena keberhasilan beliau mewujudkan Indonesia sebagai pusat Industri Baterai EV kendaraan listrik dunia.  #Investasi630T  https://t.co/sQdontJsrf;0;0;0;0;in;1,68623E+18;1,69971E+18;sitiiraudhah;https://twitter.com/sitiiraudhah/status/1699710346506711294
Thu Sep 07 09:05:00 +0000 2023;1,69971E+18;Melalui proyek kerjasama #Investasi630T ekosistem Indrustri Baterai EV, Indonesia akan naik kelas penting menjadi pemain rantai pasok dunia untuk baterai kendaraan listrik. Bersiap menuju indonesia lebih maju.;0;0;0;2;in;1,25631E+18;1,69971E+18;Hanumpratiwi16;https://twitter.com/Hanumpratiwi16/status/1699710346410574132
Thu Sep 07 09:05:00 +0000 2023;1,69971E+18;Melalui program hilirisasi sumber daya alam Indonesia, menteri @bahlillahadalia akan menjadikan Indonesia sebagai pemain utama pada kendaraan listrik.  Industri Baterai EV  #Investasi630T https://t.co/TCElp6JfJe;0;0;0;0;in;1,68628E+18;1,69971E+18;saarahmaghfirah;https://twitter.com/saarahmaghfirah/status/1699710346343096671
Thu Sep 07 09:05:00 +0000 2023;1,69971E+18;@IND0_Update pak bahlil patut diapresiasi nih atas kerja kerasnya selama ini karena sudah berhasil mewujudkan Indonesia sebagai pusat industri baterau kendaraan listrik dunia. keren banget kan  #Investasi630T;0;0;0;0;in;1,61208E+18;1,6997E+18;kokom1619;https://twitter.com/kokom1619/status/1699710345605238948
Thu Sep 07 09:04:56 +0000 2023;1,69971E+18;Kinerja Menteri Bahlil Luar Biasa! Investasi 630T dalam baterai kendaraan listrik, Indonesia Melangkah Menjadi Pusat Industri Baterai EV Dunia! Industri Baterai EV #Investasi630T https://t.co/MdKt1aneKG;0;0;0;0;in;1,68593E+18;1,69971E+18;martisnalonso;https://twitter.com/martisnalonso/status/1699710328660217940
Thu Sep 07 09:04:44 +0000 2023;1,69971E+18;#Investasi630T  Menteri Investasi Bahlil Lahadalia mendapatkan apresiasi dari banyak pihak bahkan dari DPR RI atas keberhasilannya mewujudkan Indonesia sebagai pusat industri baterai kendaraan listrik dunia.  https://t.co/qGCEJERKSh https://t.co/cBir3785tx;0;0;0;0;in;1,20211E+18;1,69971E+18;puchinagaaeri;https://twitter.com/puchinagaaeri/status/1699710279209361735
Thu Sep 07 09:04:43 +0000 2023;1,69971E+18;Menteri Investasi Bahlil Lahadalia mendapatkan apresiasi dari banyak pihak bahkan dari DPR RI atas keberhasilannya mewujudkan Indonesia sebagai pusat industri baterai kendaraan listrik dunia. #Investasi630T https://t.co/bk397AeZxF;0;0;0;1;in;1,51195E+18;1,69971E+18;vemby_marfico;https://twitter.com/vemby_marfico/status/1699710277334552959
Thu Sep 07 09:04:38 +0000 2023;1,69971E+18;Menteri Bahlil Mendorong Indonesia sebagai Pusat Industri Baterai Kendaraan Listrik Global dengan Investasi 630T! Industri Baterai EV #Investasi630T https://t.co/GK7kgkRoyW;0;0;0;0;in;1,6859E+18;1,69971E+18;DanielM03499272;https://twitter.com/DanielM03499272/status/1699710253909332430
Thu Sep 07 09:04:34 +0000 2023;1,69971E+18;Apresiasi tinggi untuk Menteri Bahlil yang berhasil menarik investasi baterai kendaraan listrik sebesar 630T, menjadikan Indonesia pusat industri baterai EV global. Langkah besar untuk masa depan berkelanjutan!  Industri Baterai EV #Investasi630T https://t.co/Bv4jwNWy7M;0;0;0;0;in;1,68593E+18;1,69971E+18;martisnalonso;https://twitter.com/martisnalonso/status/1699710236851155084
Thu Sep 07 09:04:31 +0000 2023;1,69971E+18;Kinerja Menteri Bahlil memukau! Investasi baterai kendaraan listrik sebesar 630T membuktikan komitmen Indonesia menjadi pusat industri baterai EV dunia. Terobosan yang menginspirasi untuk masa depan berkelanjutan. Industri Baterai EV #Investasi630T https://t.co/2FHV9m1rYs;0;0;0;0;in;1,68593E+18;1,69971E+18;martisnalonso;https://twitter.com/martisnalonso/status/1699710225140633735
Thu Sep 07 09:04:30 +0000 2023;1,69971E+18;Menteri Bahlil: Investasi 630T, Indonesia Bertransformasi Jadi Pusat Industri Baterai Kendaraan Listrik Dunia! Industri Baterai EV #Investasi630T https://t.co/8gzrAHNWhW;0;0;0;0;in;1,6859E+18;1,69971E+18;DanielM03499272;https://twitter.com/DanielM03499272/status/1699710219872620902
Thu Sep 07 09:04:24 +0000 2023;1,69971E+18;Menteri Bahlil: Investasi 630T, Indonesia Membangun Masa Depan Sebagai Pusat Industri Baterai Kendaraan Listrik Global! Industri Baterai EV #Investasi630T;0;0;0;0;in;1,68591E+18;1,69971E+18;ArkhanMaji32054;https://twitter.com/ArkhanMaji32054/status/1699710195721789461
Thu Sep 07 09:04:21 +0000 2023;1,69971E+18;Menteri Bahlil: Investasi 630T, Indonesia Menerangi Jalan Menuju Pusat Industri Baterai Kendaraan Listrik Dunia! Industri Baterai EV #Investasi630T;0;0;0;0;in;1,68591E+18;1,69971E+18;ArkhanMaji32054;https://twitter.com/ArkhanMaji32054/status/1699710182270652627
Thu Sep 07 09:04:20 +0000 2023;1,69971E+18;@IND0_Update Indonesia semakin bersinar di mata dunia berkat dukungan penuh pemerintah dan Menteri Bahlil dalam menjalankan kebijakan pro-investasi di sektor kendaraan listrik Industri Baterai EV. 🇮🇩🌟 #Investasi630T;0;0;0;0;in;1,60116E+18;1,6997E+18;yoralexxx1;https://twitter.com/yoralexxx1/status/1699710177337803086
Thu Sep 07 09:04:17 +0000 2023;1,69971E+18;Terima kasih, Menteri Bahlil! Investasi 630T, Indonesia Siap Menjadi Pusat Industri Baterai Kendaraan Listrik Global! Industri Baterai EV #Investasi630T https://t.co/E2aXpMS89l;0;0;0;0;in;1,68591E+18;1,69971E+18;ArkhanMaji32054;https://twitter.com/ArkhanMaji32054/status/1699710167347351998
Thu Sep 07 09:04:14 +0000 2023;1,69971E+18;Menteri Bahlil Membawa Indonesia ke Pusat Industri Baterai Kendaraan Listrik Dunia dengan Investasi 630T! Industri Baterai EV #Investasi630T https://t.co/qa2VNAAHWP;0;0;0;0;in;1,68591E+18;1,69971E+18;ArkhanMaji32054;https://twitter.com/ArkhanMaji32054/status/1699710152981750004
Thu Sep 07 09:04:06 +0000 2023;1,69971E+18;Menteri Bahlil: Investasi 630T, Indonesia Melangkah Agung sebagai Pusat Industri Baterai Kendaraan Listrik Dunia! Industri Baterai EV #Investasi630T https://t.co/h83dUxFA6Z;0;0;0;0;in;1,68591E+18;1,69971E+18;ArkhanMaji32054;https://twitter.com/ArkhanMaji32054/status/1699710119381242314
Thu Sep 07 09:04:00 +0000 2023;1,69971E+18;Mentri investasi pak bahlil mendapatkan apresiasi yang sangat besar dari DPR, karena berkat kerja kerasnya Indonesia akan menjadi pusat Industri baterai EV kendaraan listrik dunia.   #Investasi630T;0;0;0;0;in;1,68592E+18;1,69971E+18;divanaila68;https://twitter.com/divanaila68/status/1699710094806802610
Thu Sep 07 09:03:51 +0000 2023;1,69971E+18;Menteri Bahlil: Investasi 630T Membawa Indonesia ke Puncak Sebagai Pusat Industri Baterai Kendaraan Listrik Global! Industri Baterai EV #Investasi630T https://t.co/L4OygfYEPF;0;0;0;0;in;1,68583E+18;1,69971E+18;urrboys146252;https://twitter.com/urrboys146252/status/1699710058236662212
Thu Sep 07 09:03:36 +0000 2023;1,69971E+18;Menteri Bahlil: Investasi 630T Membuka Jalan Indonesia ke Pusat Industri Baterai Kendaraan Listrik Dunia!  Industri Baterai EV #Investasi630T https://t.co/Es2vS5e6Kk;0;0;0;0;in;1,68583E+18;1,69971E+18;urrboys146252;https://twitter.com/urrboys146252/status/1699709995628241346
Thu Sep 07 09:03:35 +0000 2023;1,69971E+18;Kinerja Menteri Bahlil Melonjak! Investasi 630T, Indonesia Pusat Industri Baterai Kendaraan Listrik Dunia!  Industri Baterai EV #Investasi630T;0;0;0;0;in;1,6859E+18;1,69971E+18;DanielM03499272;https://twitter.com/DanielM03499272/status/1699709992344154305
Thu Sep 07 09:03:34 +0000 2023;1,69971E+18;Salut sama pak Menteri Investasi Lahadalia yang mendapatkan apresiasi dari DPRD atas keberhasilannya mewujudkan  pusat industri kendaraan listrik dunia, gak tanggung-tanggung lho banyak perusahaan raksaksa dunia yang berinvestasi di Indonesia Industri Baterai EV #Investasi630T https://t.co/AmgSv7reiF;0;0;0;0;in;1,47656E+18;1,69971E+18;C36H60O2;https://twitter.com/C36H60O2/status/1699709986899947567
Thu Sep 07 09:03:32 +0000 2023;1,69971E+18;Menteri Bahlil: Investasi 630T, Indonesia Melangkah Agung Menuju Pusat Industri Baterai Kendaraan Listrik Global! Industri Baterai EV #Investasi630T;0;0;0;0;in;1,6859E+18;1,69971E+18;DanielM03499272;https://twitter.com/DanielM03499272/status/1699709978255491349
Thu Sep 07 09:03:28 +0000 2023;1,69971E+18;Menteri Bahlil: Investasi 630T Membangkitkan Indonesia menjadi Pusat Industri Baterai Kendaraan Listrik Dunia! Industri Baterai EV #Investasi630T https://t.co/MPdwRRijML;0;0;0;0;in;1,6859E+18;1,69971E+18;DanielM03499272;https://twitter.com/DanielM03499272/status/1699709961931268541
Thu Sep 07 09:03:22 +0000 2023;1,69971E+18;Terima kasih Menteri Bahlil! Investasi 630T membangun Indonesia sebagai pusat industri baterai kendaraan listrik dunia.  Industri Baterai EV #Investasi630T https://t.co/TfrimX9BOJ;0;0;0;0;in;1,6859E+18;1,69971E+18;DanielM03499272;https://twitter.com/DanielM03499272/status/1699709936727728526
Thu Sep 07 09:03:21 +0000 2023;1,69971E+18;Menteri Bahlil: Investasi 630T Menyulut Gebrakan Indonesia sebagai Pusat Industri Baterai Kendaraan Listrik Global!  Industri Baterai EV #Investasi630T https://t.co/r2L77ugwnA;0;0;0;0;in;1,6859E+18;1,69971E+18;DanielM03499272;https://twitter.com/DanielM03499272/status/1699709932109726034
Thu Sep 07 09:03:17 +0000 2023;1,69971E+18;Kudos Menteri Bahlil! Investasi 630T Dorong Indonesia ke Pusat Industri Baterai Kendaraan Listrik Global! Industri Baterai EV #Investasi630T https://t.co/UAirTlERve;0;0;0;0;in;1,6859E+18;1,69971E+18;DanielM03499272;https://twitter.com/DanielM03499272/status/1699709915806453981
Thu Sep 07 09:03:10 +0000 2023;1,69971E+18;Kinerja luar biasa Menteri Bahlil! Investasi 630T mengangkat Indonesia sebagai Pusat Industri Baterai Kendaraan Listrik Global! Industri Baterai EV #Investasi630T https://t.co/bw0tSiQykc;0;0;0;0;in;1,68583E+18;1,69971E+18;michael52119713;https://twitter.com/michael52119713/status/1699709884412174699
Thu Sep 07 09:03:08 +0000 2023;1,69971E+18;Menteri Bahlil: Investasi 630T Memimpin Indonesia Menuju Pusat Industri Baterai Kendaraan Listrik Global! Industri Baterai EV #Investasi630T https://t.co/Cck3Y6yMKI;0;0;0;0;in;1,6859E+18;1,69971E+18;DanielM03499272;https://twitter.com/DanielM03499272/status/1699709878720397557
Thu Sep 07 09:03:05 +0000 2023;1,69971E+18;Menteri Bahlil: Investasi 630T Membawa Indonesia ke Puncak sebagai Pusat Industri Baterai Kendaraan Listrik Global! Industri Baterai EV #Investasi630T https://t.co/LQ2lo4cqE1;0;0;0;0;in;1,6859E+18;1,69971E+18;DanielM03499272;https://twitter.com/DanielM03499272/status/1699709865298682082
Thu Sep 07 09:03:00 +0000 2023;1,69971E+18;Berkat menteri @bahlillahadalia dan kebijakan hilirisasi maka Indonesia dilirik dunia untuk menjadi pusat produksi baterai kendaraan listrik.  Industri Baterai EV  #Investasi630T https://t.co/Sdyw74qn9u;0;0;8;8;in;1,68623E+18;1,69971E+18;sitiiraudhah;https://twitter.com/sitiiraudhah/status/1699709843236417851
Thu Sep 07 09:03:00 +0000 2023;1,69971E+18;Menteri @bahlillahadalia bertekad untuk melanjutkan kebijakan hilirisasi SDA dan memastikan komponen untuk baterai kendaraan listrik yg tersedia sangat melimpah di bumi Indonesia dan akan dikelola di dalam negeri.  Industri Baterai EV  #Investasi630T https://t.co/idfL0LoDsL;0;0;0;0;in;1,68629E+18;1,69971E+18;AyraWarda;https://twitter.com/AyraWarda/status/1699709843207328114
Thu Sep 07 09:03:00 +0000 2023;1,69971E+18;Semoga ke depan semakin banyak investor yg mau berinvestasi di Indonesia agar baterai kendaraan listrik semakin lancar.  Industri Baterai EV  #Investasi630T  https://t.co/dt9Hh2Gk4U;0;0;0;0;in;1,68628E+18;1,69971E+18;saarahmaghfirah;https://twitter.com/saarahmaghfirah/status/1699709843102154871
Thu Sep 07 09:03:00 +0000 2023;1,69971E+18;Sekarang Indonesia berada di jalur yang tepat dalam Mega proyek kendaraan listrik, itu semua karena kerja keras Balik. Industri Baterai EV  #Investasi630T https://t.co/IZz8ZESqxC;0;0;0;0;in;1,68563E+18;1,69971E+18;Suryalanaa;https://twitter.com/Suryalanaa/status/1699709843039486270
Thu Sep 07 09:03:00 +0000 2023;1,69971E+18;Berkat kinerja keras pemerintah terkhusus mentri investasi pak bahlil, Indonesia mendapat kepercayaan lebih dari dunia untuk berinvestasi kendaraan listrik, dan sampai detil ini investasi dari perusahaan raksasa dunia mencapai 630T. Industri baterai EV  #Investasi630T;0;0;0;0;in;1,68592E+18;1,69971E+18;indana_68;https://twitter.com/indana_68/status/1699709843039482175
Thu Sep 07 09:03:00 +0000 2023;1,69971E+18;Luar biasa pak bahlil, berkat kerja keras beliau Indonesia akan menjadi negara kendaraan listrik terbesar Industri baterai EV  #Investasi630T  https://t.co/qgmuJE0jjN;0;0;0;0;in;1,34352E+18;1,69971E+18;Nabilaha86;https://twitter.com/Nabilaha86/status/1699709843035271318
Thu Sep 07 09:03:00 +0000 2023;1,69971E+18;Atas kinerja kerasnya pak bahlil, Indonesia berhasil menjadi negera dengan kendaraan listrik terbesar  Industri Baterai EV #Investasi630T https://t.co/4Q10zsFWGv;0;0;0;0;in;1,34352E+18;1,69971E+18;Nabilaha86;https://twitter.com/Nabilaha86/status/1699709843014054220
Thu Sep 07 09:03:00 +0000 2023;1,69971E+18;Kinerja luar biasa Menteri Bahlil! Investasi 630T, Indonesia Meroket sebagai Pusat Industri Baterai Kendaraan Listrik Dunia! Industri Baterai EV #Investasi630T https://t.co/1B1DXazuZf;0;0;0;0;in;1,68583E+18;1,69971E+18;michael52119713;https://twitter.com/michael52119713/status/1699709842322321569
Thu Sep 07 09:02:53 +0000 2023;1,69971E+18;@IND0_Update Maju terus kendaraan listrik utk Indonesia yg lebih maju. Industri Baterai EV  #Investasi630T;0;0;0;0;in;1,35101E+18;1,6997E+18;_Manusia2000;https://twitter.com/_Manusia2000/status/1699709816300793953
